NAME	earlytrophozoite	latering	latetrophozoite	earlyschizont	earlyring	lateschizont	gametocyte(developing)	gametocyte(female)	gametocyte(male)
PF3D7_1319800	1	1	1	1	1	1	220.0088719	676.5468661	966.2564638
PF3D7_1319900	1	1	1	1	1	1	1	1	84.29189291
PF3D7_1320100	67.26730503	1	209.7477048	94.52170666	1	1	1	1	1
PF3D7_1320300	1	1	100.0645916	1	1	1	1	1	84.4145389
PF3D7_1320400	286.4253916	1	183.5825578	1	1	1	176.7894632	1	1
PF3D7_1320500	1	1	71.2849678	1	1	1	1	1	1
PF3D7_1320700	192.3264209	1	434.007669	1588.887644	1	981.829898	181.6697782	531.4504181	166.929494
PF3D7_1320800	129.1868631	1	101.1223956	1	1	1	127.6102499	104.1635678	1
PF3D7_1321000	1	1	1	1	1	1	1	1535.034991	1
PF3D7_1321100	131.5330541	1	136.3193604	3956.638601	1	5803.942582	124.9842806	1	1
PF3D7_1321200	1	1	1	1	1	1	1	101.7064397	1
PF3D7_1321600	1	1	1	1	1	1	1	79.60020662	65.96691511
PF3D7_1321800	1	231.1070891	1	1	1	1	1	1	1
PF3D7_1321900	1	1	1	1	646.9975759	189.7791503	1	1	1
PF3D7_1322000	1	1	230.1171084	106.3276271	141.9502602	1	72.58232279	74.39480617	73.34468098
PF3D7_1322300	427.0574043	1	332.3667154	87.34421454	1	1	429.8943888	88.21575174	1408.444779
PF3D7_1322400	1	1	1	1	1	1	70.73077646	246.8011109	217.5039382
PF3D7_1322500	1	1	189.3767403	384.261489	1	319.718822	175.0782651	165.6010836	280.9207918
PF3D7_1322600	1	1	1	206.3352169	1	157.0399894	1	1	1
PF3D7_1322700	1	1	1	1	1	1	1	262.6647783	54.44059185
PF3D7_1322800	1	1	76.25860392	1	1	1	223.513134	165.4438466	81.87340296
PF3D7_1322900	1	1	1	1	1	1	1	1048.478017	1
PF3D7_1323500	1	1	66.53064967	99.13378634	1	1	87.56489184	1	1
PF3D7_1323600	160.8782696	1	70.54892927	1	1	1	114.0577305	157.4840634	1
PF3D7_1323700	1	1	59.30254223	520.0155014	1	757.7404686	1	150.3631159	135.2613397
PF3D7_1324100	171.1983971	1	225.5953244	196.2873348	1	152.0172729	175.6237541	1	1
PF3D7_1324400	224.5653123	793.7471582	116.0151237	68.31268027	217.3200669	1	156.2915617	103.5919523	65.51349833
PF3D7_1324700	1	1	71.52091496	85.53271998	1	1	1	1	1
PF3D7_1324800	246.2995226	1	332.1914437	194.7624373	1	1	1	1	1
PF3D7_1325200	1	1	1	1	1	1	1	1	720.6022658
PF3D7_1325300	1	1	1	1	1	1	1	244.9371067	834.0192444
PF3D7_1325400	273.5281539	1	955.7882505	2134.702729	1	528.1665486	482.9370958	578.8589226	737.1196854
PF3D7_1325500	84.13277849	1	1	1	1	1	1	1	1
PF3D7_1325600	1	1	1	41.06740648	1	1	1	63.04912362	1
PF3D7_1325800	113.5620088	1	1	1	1	1	353.5430004	266.6952574	609.442749
PF3D7_1326000	1	1	61.8526907	86.20013201	1	84.62104016	1	1	1
PF3D7_1326200	1	1	1	1	1	1	1	1	262.5312379
PF3D7_1326300	226.3565154	290.7937293	232.5595104	77.30492107	1	1	163.7885149	1	111.7689989
PF3D7_1326400	124.6417959	132.9999028	105.0448645	1	1	1	187.6241831	1	1
PF3D7_1326500	284.7052038	1	188.3403327	168.3999272	1	1	391.2289576	256.2101592	1227.01377
PF3D7_1326800	1	1	65.46229739	1	1	1	1	1	1
PF3D7_1326900	70.44324936	1	1	1	1	156.2910252	272.1687129	844.7681582	756.1933101
PF3D7_1327100	1	1	1	1	1	1	1	699.6656447	1
PF3D7_1327200	161.5159604	262.7700431	117.651986	1	1	1	92.16142662	1	1
PF3D7_1327300	1	1	1	1	3838.297424	2014.358391	1306.887427	2770.464883	3281.970513
PF3D7_1327400	201.6182654	1	430.2071104	1201.492851	1	1143.400634	1	87.29187112	1
PF3D7_1327500	1	1	149.2247071	399.0856146	1	236.6607399	1	1	78.21330703
PF3D7_1327700	170.6653439	188.6164962	1	1	1	1	196.9286527	127.4057698	227.275567
PF3D7_1327800	211.4463989	301.9680282	116.0986557	1	1	1	122.5794492	1	1
PF3D7_1327900	1	1	1	1	1	1	1	1	125.8072479
PF3D7_1328000	284.7749101	1	563.6498988	210.0837002	1	1	254.0763672	108.2745865	1821.435171
PF3D7_1328300	186.7222039	1	242.3296235	231.8763393	1	462.2828348	166.1399556	95.46453593	71.0681334
PF3D7_1328400	141.7756117	1	1	1	1	1	168.0899061	84.84514045	39.98745461
PF3D7_1328500	230.664572	1	241.0719469	98.51524322	1014.117815	171.8098745	128.9609428	1	1
PF3D7_1328600	1	1	1	1	255.3148296	1	1	164.5724583	271.5136382
PF3D7_1328800	100.9579327	1	1	172.1968613	86.10956247	340.8607226	220.0321631	118.4564698	149.6725179
PF3D7_1329200	1	1	95.87656014	1	1	1	1	1	333.468502
PF3D7_1329400	1	1	64.22316708	1	1	1	92.81192448	1	1
PF3D7_1329500	350.2554346	2016.873335	348.8767002	179.7657035	1393.20346	167.259716	308.2907892	227.9381639	184.0409587
PF3D7_1329600	645.1206854	1344.583571	461.9546602	139.4275788	1432.187785	103.2382873	615.4331313	154.9141212	207.5521672
PF3D7_1329700	1	1	1	1	1	191.5960251	101.1484794	848.1171717	664.6055999
PF3D7_1329800	106.4931013	1	1	1	1	164.8404388	117.8384087	1	81.73380634
PF3D7_1329900	115.3022875	1	1	1	1	1	219.9761192	323.6896152	118.8653818
PF3D7_1330200	1	1	62.1290035	59.65500766	1	1	92.29639534	1	1
PF3D7_1330500	1	1	233.5791826	273.633874	1	1	282.7126713	617.5146907	812.4733706
PF3D7_1331000	1	1	78.24694536	1	290.3475607	298.4558802	1	114.8610291	1
PF3D7_1331100	112.5871549	199.8900233	142.7541235	270.9299591	1	1060.756406	199.772603	216.3785535	154.9466469
PF3D7_1331300	1	1	68.20583426	1	1	1	1	1	1
PF3D7_1331400	1	1	1	1	1	1	1	785.2439189	1
PF3D7_1331500	1	1	1	1	176.9494496	403.1951314	1	80.68032413	1
PF3D7_1331600	1	1	225.3549941	139.9354292	1	1	1	530.8348551	1
PF3D7_1332200	1	1	1	1	1	2489.511216	1	1	1
PF3D7_1332300	132.1720697	1	161.447274	1	1	90.20481363	171.5976899	74.4870794	1
PF3D7_1332700	1	1	1	1	1	1	1	1	79.15696609
PF3D7_1333000	148.3132413	1	1	1	1	1	107.0747024	1	1
PF3D7_1333200	153.5824288	1	430.383572	230.6443152	1	1	234.0086249	1	68.368464
PF3D7_1333400	165.3990898	330.0686894	94.23395308	92.21126418	1	1	99.25217777	212.9369619	1
PF3D7_1333500	300.74071	1	146.3948332	1	1	1	185.3832522	201.8227245	1
PF3D7_1333700	55.2307152	1	154.1247452	135.0638421	1	148.4366262	1	460.6152428	1
PF3D7_1333800	122.4882134	156.4776506	60.88295831	1	1	1	111.4453154	71.37427463	1
PF3D7_1333900	108.8205847	1	213.0011307	45.96973595	1	1	1	1	203.9481684
PF3D7_1334200	426.8359337	326.0426659	96.40738813	1	1	1	388.7620136	73.31471173	131.8409028
PF3D7_1334300	530.1273841	1	72.84340163	1	1	1	131.8359785	1	93.65316533
PF3D7_1334500	549.6668246	1	119.1365301	1	1	1	80.58848145	1	1
PF3D7_1334600	1	1	172.8535462	182.0717355	1	1	1	1	1
PF3D7_1334700	119.4089861	742.6751761	1	1	210.4552004	1	95.70758201	1	1
PF3D7_1334800	43.76519581	1	492.4846142	225.2096168	1	1	1	1	1
PF3D7_1335100	1	1	315.6665568	1779.206205	206.3664802	5088.665081	1	1	1
PF3D7_1335300	1	1	1	1	1122.770827	628.5995298	1	1	1
PF3D7_1335400	1	1	1	1	1694.753641	882.6123299	1	1	1
PF3D7_1335500	1	1	1	1	1	1	1	1	438.8293855
PF3D7_1335600	85.30982252	171.7421449	93.5227021	88.74139237	1	1	1	69.9184355	79.20378685
PF3D7_1335900	1	1	1	1	1	1	1	105.0014957	1
PF3D7_1336100	1	1	130.3637311	1	1	1	1	1	1
PF3D7_1336300	1	1	1	1	1	1	1	1	393.2459888
PF3D7_1336400	1	1	109.951193	1	1	1	111.5589745	407.5834682	237.270919
PF3D7_1336700	355.7407588	533.7733867	230.1326232	82.60954736	651.5915912	1	430.3432673	195.2598925	168.5890579
PF3D7_1336800	608.2818462	327.6084259	105.8857042	1	1	1	506.232301	148.6014476	317.8487096
PF3D7_1336900	233.6909924	257.0304887	251.2250154	1	1	1	178.0038265	1	1
PF3D7_1337000	145.3585221	1	1	1	1	1	1	1	108.2752375
PF3D7_1337100	1	1	1	1	1	1	1	1	124.1080541
PF3D7_1337700	1	1	1	399.7961991	1	487.3801399	1	76.16628452	282.5681767
PF3D7_1337800	1	186.783859	72.91986145	1	3910.035807	226.7340977	1	1	1
PF3D7_1338400	1	1	1	99.78628251	1	1	1	339.7435889	559.455838
PF3D7_1338500	82.99967869	1	1	1	1	1	65.54783901	1	179.7251356
PF3D7_1338700	139.8270464	1	420.3647468	498.3768051	1	1	146.3099179	212.777313	1
PF3D7_1338800	98.150859	1	1	1	1	1	1	2320.927455	1
PF3D7_1339000	1	1	1	1	1	1	1	93.11167719	242.5384251
PF3D7_1339300	173.9439018	136.4242244	181.6130585	1	467.9554556	411.0544019	167.6681495	1	64.46772456
PF3D7_1339600	331.3569656	1	171.8056231	39.38915536	1	1	132.0433209	73.59913978	1
PF3D7_1339700	568.3161094	1	1318.452388	1256.545005	1	119.1426045	399.6495976	142.2328141	138.2286285
PF3D7_1339800	1	1	68.27013194	1	1	1	1	84.92854558	127.1798586
PF3D7_1339900	1	1	81.37403038	1	1	1	1	74.66079607	1
PF3D7_1340100	1	1	1	1	1	1	1	67.81522485	1
PF3D7_1340500	1	1	1	1	1	1	86.37329581	439.724448	180.3326815
PF3D7_1340600	227.5839962	315.8106398	130.3176799	1	1	1	207.5428351	119.2549736	1
PF3D7_1340900	342.2772766	467.0951248	529.9599398	447.450831	1915.70127	625.3489632	201.408383	435.5043562	389.0111566
PF3D7_1341200	786.6529506	738.4385855	439.8275472	1	149.5843107	1	307.0137332	74.39669504	57.85856924
PF3D7_1341500	1	1	1	1	1	256.4235896	1	1	90.18947575
PF3D7_1341600	81.89844099	1	84.76064916	1	1	1	141.9487078	1	1
PF3D7_1341700	1	1	1	1	1	1	1	165.0349355	118.1353809
PF3D7_1341800	1	1	1	77.80397698	1	80.30777666	1	468.4896467	1
PF3D7_1342100	97.63407571	1	207.7292115	297.7714195	1	224.2646219	117.6278441	1	89.03307594
PF3D7_1342200	167.7286342	1	1	1	1	1	122.550068	1	230.9632361
PF3D7_1342300	146.1298889	1	180.1340951	117.7516582	1	1	1	1	81.29004082
PF3D7_1342500	1	1	1	1	294.5413804	1	1	1	1
PF3D7_1342600	125.4700793	106.2791264	1	1	9453.31614	1710.950721	85.07040998	104.6116088	1
PF3D7_1342800	118.5077614	1	1	1	1	1	1	214.1847281	1
PF3D7_1343100	1	1	329.5684215	607.1698432	1	254.3881027	111.2912204	1	1
PF3D7_1343200	125.7501281	1	137.6722535	184.9404442	1	1	1	1	1
PF3D7_1343500	1	1	81.57446669	1	1	1	1	60.21179574	1
PF3D7_1343600	120.8808366	1	65.07550756	1	1	1	98.86147136	1	265.9441644
PF3D7_1343700	137.9093055	994.4927772	77.63960265	200.9184485	712.9470053	332.8924131	201.6568436	1	137.2943669
PF3D7_1343800	203.6973566	111.09276	383.3907895	2957.124294	1	3677.973016	844.5755089	710.9702134	1045.842888
PF3D7_1344000	144.5106662	1	1	1	1	1	1	1	158.465262
PF3D7_1344100	105.6203207	1	1	1	295.0956288	264.6454858	132.9703748	109.5377333	145.5688457
PF3D7_1344300	220.3525413	127.9231178	245.8570095	508.9056212	814.3245886	5141.243049	358.7381787	499.2968719	313.7321928
PF3D7_1344400	82.81814289	1	120.2660235	136.4232653	1	1	109.1796775	641.1437517	1
PF3D7_1344600	1	1	1	70.04667395	1	1	1	164.0104509	1
PF3D7_1344800	131.750699	198.3131384	77.29714963	1	1	1	137.7097293	143.9701667	1
PF3D7_1345000	1	1	1	1	1	1	1	663.0317149	79.02061155
PF3D7_1345100	96.46141962	1	1	1	214.8304104	1	1	1	1
PF3D7_1345300	1	1	68.13336349	128.9726469	1	93.43571744	110.6614534	235.3359626	1
PF3D7_1345500	102.5561629	1	118.783389	1	1	1	1	1	1
PF3D7_1345600	1	1	1	1	1	123.5273158	1	121.5776847	1
PF3D7_1345700	151.1023162	1	123.9189915	1	1	1	154.4267411	66.91306673	1
PF3D7_1346000	1	1	1	1	1	1	1	246.8078405	1
PF3D7_1346500	233.8582983	256.5397252	100.5218435	1	1	1	121.8111549	1	67.85909511
PF3D7_1346600	1	1	118.5936171	160.114351	1	1	70.09698546	1	1
PF3D7_1346700	1	1	1	1	1	1	323.5339436	927.0602866	3060.443274
PF3D7_1346800	1	1	1	1	1	1	191.9937749	533.2613421	188.6657767
PF3D7_1346900	1	1	84.69938072	91.65331853	1	1	1	135.6251572	1
PF3D7_1347000	1	1	1	1	1	1	1	1	273.4509301
PF3D7_1347600	1	1	1	1	1	1	90.67371282	985.5022642	133.2396161
PF3D7_1347700	294.5564381	576.9506793	159.7952903	228.7427773	1361.596953	148.8149018	473.1172362	293.9492642	154.8484575
PF3D7_1347800	1	1	1	1	1	1	1	1	567.5919097
PF3D7_1347900	151.469137	1	146.8237573	1	1	1	324.5430942	1	252.2225755
PF3D7_1348000	1	1	1	378.9969267	1	1	115.171949	198.2247645	123.0458548
PF3D7_1348400	525.5256809	190.4252272	761.111894	359.2743356	1	1	849.8003837	4953.952692	909.0553021
PF3D7_1348500	140.9384335	1	194.6026493	89.04460752	1	1	96.34204618	1	1
PF3D7_1348600	1	1	1	161.9831571	1	624.7011565	1	93.59888123	1
PF3D7_1348700	1	1	1	1	1	1	1	1	645.2933871
PF3D7_1348800	1	1	1	1	1	1	107.5484122	1	1673.885069
PF3D7_1348900	1	1	1	1	1	1	179.4618274	76.92224536	1
PF3D7_1349000	1	1	1	1	1	1	1	92.90937062	232.000886
PF3D7_1349100	1	1	1	67.52779466	1	1	1	1	148.4068105
PF3D7_1349400	97.12976508	1	1	1	1	1	1	1	1
PF3D7_1349800	1	125.9229457	1	1	1	1	1	1	1
PF3D7_1349900	1	1	1	1	1	1	1	1	58.36575623
PF3D7_1350000	1	1	1	1	1	1	1	1012.463934	236.9599525
PF3D7_1350100	393.3898847	239.6614912	246.8562765	1	143.6188912	1	265.078479	96.6587895	1
PF3D7_1350200	244.2145509	330.3351433	291.7660372	1	1	1	243.9636434	141.7218696	1
PF3D7_1350300	329.4501079	643.0004768	215.7335775	1	160.5189477	1	411.2925351	129.4002856	64.26218243
PF3D7_1350400	1	1	61.30662474	1	1	1	1	1	1
PF3D7_1350700	99.34411594	1	115.1576364	1	1	1	1	1	1
PF3D7_1350800	1	1	1	133.9120548	1	1	1	1165.555311	77.76988433
PF3D7_1350900	1	1	1	1	1	1	1	68.15748404	106.7561912
PF3D7_1351100	82.1331623	114.3535407	143.4896702	1	1	1	1	1	85.20774451
PF3D7_1351200	242.9808621	1	364.8302541	67.33101864	1	1	265.6171326	1	416.7267578
PF3D7_1351600	1	1	1	1	169.0548603	189.4998142	99.50665837	4302.579593	65.63470335
PF3D7_1351700	1	1	1	1	4080.11642	2404.086546	1	1	1
PF3D7_1352100	129.6847088	154.1668268	1	1	98.64506994	448.6667801	160.8892188	1	85.93283217
PF3D7_1352200	142.9150923	200.160098	1	1	232.2309861	1	168.0418824	78.00664391	75.46292865
PF3D7_1352600	1	1	1	1	1	1	1	1	169.5128604
PF3D7_1352900	157.9787585	1200.512656	1	1	542.7473777	1	1	1	1
PF3D7_1353100	413.0649261	2126.184728	70.6235796	1	364.9629231	70.72083109	115.1356581	1	1
PF3D7_1353200	1	74.56807651	1	1	1	1	1	1	1
PF3D7_1353500	64.37934573	1	52.22305057	1	1	1	1	1	1
PF3D7_1353600	1	1	67.0256412	41.01451558	1	1	1	1	1
PF3D7_1353800	191.4093644	1	156.7659861	71.89894687	1	1	125.0294845	1	1
PF3D7_1353900	242.5496539	1	157.5908586	118.101598	1	1	98.91058009	1	1
PF3D7_1354000	1	1	1	1	1	1	1	147.6750809	316.3136715
PF3D7_1354300	494.6491389	1101.446767	152.8023522	1	414.8566334	1	442.7098607	157.5004246	113.6729926
PF3D7_1354500	302.5933286	157.5336125	168.3102038	1	1	1	189.6019097	1	1
PF3D7_1354600	176.0111905	357.773931	1	1	112.1485758	1	211.0997411	81.11070027	87.40026382
PF3D7_1354800	1	1	1	1	1	1	75.90578796	91.22440001	67.60681845
PF3D7_1355200	1	156.0287292	1	1	1	1	99.12254995	1	1
PF3D7_1355300	1	123.024229	1	1	1	1	1	1	1
PF3D7_1355600	1	1	1	1	1	1	136.3923666	1	314.0032069
PF3D7_1356000	126.2741163	1	1	1	1	1	1	1260.842404	77.28926777
PF3D7_1356300	1	1	81.46683492	234.9175982	1	276.9743724	1	1	1
PF3D7_1356400	62.96827491	1	84.99379999	1	1	1	1	1	128.6997092
PF3D7_1356600	1	1	1	1	1	176.8422449	1	1	1
PF3D7_1356800	204.3503866	1	88.32839398	326.4871002	1	7360.294202	486.6792201	864.2310638	757.6986209
PF3D7_1357000	608.5115806	510.6677886	302.7481469	103.8006378	1	1	203.2841125	1	1
PF3D7_1357100	153.4131656	107.6730965	90.92754724	1	1	1	1	1	1
PF3D7_1357200	83.6563964	1	139.8331465	1	1	1	1	149.1722774	1
PF3D7_1357300	1	1	1	1	1	1	1	1	85.59559826
PF3D7_1357700	216.648948	453.1664753	1	1	1	1	299.7967727	67.84791058	159.5348505
PF3D7_1357800	543.8613176	351.0155524	139.9017006	1	1	1	291.0238464	1	53.73972466
PF3D7_1357900	60.06384062	1	1	1	1	1	1	1	1
PF3D7_1358300	1	1	152.8792524	76.56447407	1	1	1	82.23108576	194.7594813
PF3D7_1358400	1	1	1	71.0148809	1	160.644313	1	134.985957	117.0995829
PF3D7_1358500	202.8110382	114.8090559	1	1	1	1	120.1544804	1	1
PF3D7_1358600	1	1	1	129.892567	1	253.6773098	111.9930534	4222.457414	861.1949254
PF3D7_1358900	122.820954	1	1	1	1	1	1	86.95274386	1
PF3D7_1359100	90.99842297	130.5801581	1	1	1	107.5004534	115.3487807	1	67.64590216
PF3D7_1359500	1	1	1	1	1	1	79.93139483	110.5601054	1
PF3D7_1359700	105.5699782	1	445.8690289	1159.971739	188.0769709	745.9438435	1	215.8538692	1
PF3D7_1359800	1	1	1	1	1	101.8283444	1	81.96254248	1
PF3D7_1360500	122.1557444	1	57.11753352	1	1	1	131.3923454	335.7940632	1024.144147
PF3D7_1361000	52.92741308	1	1	1	1	1	1	1	1
PF3D7_1361300	1	1	1	1	1	1	1	2049.62143	99.47194621
PF3D7_1361400	1	1	1	1	1	75.53333827	1	1	220.3861634
PF3D7_1361500_1	1	1	1	1	1	331.5399236	1	1	1
PF3D7_1361800	1	1	344.8886516	1434.846966	1521.968248	4113.71633	1	507.9947211	115.3392562
PF3D7_1361900	534.1736934	1	589.6815765	317.3677139	1	1	245.6418072	1	541.3719695
PF3D7_1362100	1	1	1	1	98.54732441	1	1	391.5043914	71.40449464
PF3D7_1362200	119.631886	118.1622006	1	1	1	1	235.1087982	1	162.0514291
PF3D7_1362300	65.87818991	1	84.69694483	1	1	1	97.60714313	1	1
PF3D7_1362600	1	1	1	1	1	1	1	6703.351102	1
PF3D7_1362700	1	1	291.9288961	336.991089	1	1	1160.886813	518.2411073	643.8491876
PF3D7_1362800	122.7969448	1	162.4056805	252.3302845	1	251.6203856	1	73.35394908	163.4928517
PF3D7_1362900	1	1	99.8906277	94.67764564	1	1	88.5570466	1502.66286	77.38131769
PF3D7_1363000	104.3639875	447.3035269	1	1	98.15306543	1	326.6165069	168.0995834	154.7057667
PF3D7_1363200	151.0467216	1	168.2277108	1	1	1	142.7296153	1	185.0977362
PF3D7_1363300	78.96503848	1	1	1	1	1	111.1997939	1	1
PF3D7_1363600	1	1	54.43504343	1	1	1	1	1	1
PF3D7_1363800	1	1	1	1	1	1	67.41831082	228.5012145	245.9453393
PF3D7_1364100	112.5385296	1	600.9771412	743.7481535	1	1	115.2194035	112.0495739	1
PF3D7_1364200	423.5565898	769.4072975	343.3924917	282.1877658	1189.084939	60.51593757	341.8482231	135.8659941	232.9267238
PF3D7_1364500	136.4792179	158.4905916	1	1	1	1	107.013756	70.72468666	59.45942143
PF3D7_1364800	1	126.565914	1	1	1	1	120.6627382	1	1
PF3D7_1365400	1	1	1	1	1	1	106.5718693	67.60832541	72.52178545
PF3D7_1365600	1	1	83.11515521	103.1487939	1	256.7918331	81.62139496	190.1905033	186.6411667
PF3D7_1365700	56.75262392	1	68.3476088	127.5211105	1	190.633819	1	1	230.1578577
PF3D7_1366000	1	1	1	1	1	1	82.27650644	1	1
PF3D7_1366100	1	1	1	1	1	102.4526376	1	1	1
PF3D7_1366500	190.7663616	1	85.29420924	1	1	1	80.31914705	63.08556546	1
PF3D7_1366700	1	143.1617857	1	1	272.0039205	1	106.0564003	1	52.74231244
PF3D7_1367000	129.6623934	1	160.7245355	1	1	1	118.161933	1	1
PF3D7_1367200	1	1	1	1	1	1	1	1	863.6419141
PF3D7_1367400	238.6951985	674.6279461	82.55750113	1	310.6239959	1	222.9025426	89.65748544	68.34017417
PF3D7_1367500	131.72761	1	325.5485956	191.3380967	1	1	1	333.3818916	1
PF3D7_1367600	123.3694767	1	1	1	1	1	1	1	1
PF3D7_1368300	1	1	1	1	1	1	61.71732761	1	56.68853353
PF3D7_1368500	1	1	1	1	1	1	1	88.61176992	1
PF3D7_1368600	108.1600722	1	1	1	1	1	116.4123243	86.32166881	1
PF3D7_1368900	1	1	1	1	1	1	1	69.09867403	1
PF3D7_1369300	1	1	1	1	1	1	115.9375491	1383.705667	435.281251
PF3D7_1369500	308.1198841	315.3080604	134.4336688	1	1	1	192.4926455	1	112.9155606
PF3D7_1370300	355.480136	2401.417476	1	1	534.6185195	1	219.402409	1	113.1620102
PF3D7_1371500	149.27628	1	69.38835023	76.78768214	1	1	91.52873593	1	1
PF3D7_1371700	176.4279344	1	1	1	1	203.1393956	1	1	1
PF3D7_1371800	343.6913997	1	56.27699638	1	1	1	1	1	1
PF3D7_1372100	1	1	1	1	1	1	632.4283322	89.3082529	308.4743287
PF3D7_1372200	1	1371.021734	1	1	1	1	1	1	1
PF3D7_1372300	1	281.8483926	1	1	1	1	1	1	1
PF3D7_1401100	1	269.4127482	1	1	250.4985422	1	1	1	1
PF3D7_1401200	764.9343306	1	359.6504536	1	1	1	1	1	1
PF3D7_1401300	1	1	1	1	1	1	163.1904326	69.79404516	77.32322153
PF3D7_1401400	1626.02067	10022.23897	1232.278779	790.8308573	9967.371393	882.1890713	1102.30999	257.6970144	420.4837022
PF3D7_1401600	127.0149322	546.181006	1	1092.712944	142.2238536	3285.357503	294.2844298	154.9571588	264.0184515
PF3D7_1401800	1	1	1	96.65173558	1	134.5317154	1	1	1
PF3D7_1401900	1	1	1	295.9743038	156.8284073	1452.754825	145.0360931	650.504006	1084.638228
PF3D7_1402000	126.8485574	1	1	1	1	1	152.3298895	1	1
PF3D7_1402100	97.60431016	1	1	1	1	1	121.7713035	1	1
PF3D7_1402300	1	1	84.78545269	132.5020647	1	1	71.02232235	1	1
PF3D7_1402900	1	1	62.84997413	117.9572246	1	1	1	59.62692109	1
PF3D7_1403000	1	1	1	1	1	1	75.09282797	289.9451855	444.2483706
PF3D7_1403200	1	1	1	1	1	1	1	1975.536178	1
PF3D7_1403300	1	1	1	1	1	1	1	1	845.8629254
PF3D7_1403400	203.857651	1	279.8614415	258.8668535	1	1	298.8057361	250.0718009	1333.437565
PF3D7_1403500	1	1	1	1	1	1	74.74899962	73.99152737	381.3484801
PF3D7_1403600	1	1	1	1	1	110.5063781	1	1	1
PF3D7_1403700	1	1	1	1	1	1	179.4584149	1	1
PF3D7_1403800	1	1	1	131.3021745	1	1	101.2335429	330.393024	1084.53645
PF3D7_1403900	107.1160474	1	1	1	1	1	152.6507005	1	1
PF3D7_1404000	44.81964043	1	1	1	1	1	1	211.1631168	1
PF3D7_1404100	292.4382066	158.1767417	111.6534532	1	1	1	502.2783214	79.21586386	1
PF3D7_1404200	1	1	1	1	1	1	1	688.6199741	353.3650206
PF3D7_1404500	344.8193516	527.2044407	81.94963185	1	236.8265165	1	259.687759	92.91492663	140.5334312
PF3D7_1404600_1	1	1	1	1	1	1	1	1	55.9763601
PF3D7_1404700	1	1	1	1	102.1812707	1	1	1	1
PF3D7_1404800	292.3181813	1552.575636	106.5643789	1	1153.094683	80.24222928	175.0307405	1	82.91961359
PF3D7_1404900	608.7985215	894.2564434	616.2724077	318.0781674	3323.33123	205.4392189	1290.468749	697.1623982	1063.62474
PF3D7_1405000	131.328591	1	286.5948376	1	70.98738533	1	124.9087401	1	89.42028495
PF3D7_1405400	233.3534019	1	128.2158811	1	1	1	105.651345	1	127.1854876
PF3D7_1405500	252.7018153	315.2990565	84.9892686	1	1	1	269.4149356	72.04497209	160.6620236
PF3D7_1405700	162.8161805	1	109.0167231	1	251.9090734	575.5679719	221.268623	116.0799703	198.232906
PF3D7_1406300	372.0092695	1	535.0534764	178.8463175	363.8253068	1	189.0797412	1	1
PF3D7_1406500	1	1	1	1	1	1	1	1	767.5396845
PF3D7_1406600	378.4606927	1	694.7272811	603.8850719	1	1	152.4105613	119.9903761	264.5423351
PF3D7_1406800	1	1	1	80.00152825	1	1	1	1	1
PF3D7_1406900	1	1	1	1	1	1	1	1	47.01766219
PF3D7_1407000	1	1	1	1	1	1	1	1020.291195	1
PF3D7_1407100	439.8415539	537.0236622	138.7635281	1	165.210949	1	339.3566136	84.39393774	72.81456812
PF3D7_1407200	1	1	1	1	342.1474317	1	109.7962432	1	1
PF3D7_1407500	180.4746351	234.6510119	96.32687491	1	1	1	87.24636619	161.8476317	56.14092882
PF3D7_1407600	92.23910953	169.2602806	132.6560544	1	1	1	124.5854768	1	1
PF3D7_1407800	223.8664538	489.1572659	165.3932585	103.2867387	454.8763825	1	759.7564473	1	61.9628994
PF3D7_1407900	151.6475526	437.2876751	62.5088268	1	265.2608686	1	62.08422318	1	1
PF3D7_1408000	335.0345241	1	110.0578326	1	297.0914649	1	144.2407574	1	1
PF3D7_1408100	302.7487449	312.9153139	235.6390159	1	1	1	252.2007122	77.57423423	174.2224296
PF3D7_1408200	382.4139757	769.0652952	131.3586145	1	181.1858982	1	475.2730115	230.6560051	387.0920439
PF3D7_1408400	147.9929299	1	127.2778654	95.17050474	1	131.8411138	196.8539203	1	1071.839749
PF3D7_1408800	1	1	1	1	1	1	1	1	624.0043015
PF3D7_1409000	95.76012645	1	1	1	1	1	64.48421109	1	1
PF3D7_1409300	152.9045206	1	448.931052	1014.701755	1	821.4055443	238.2615377	290.2087125	286.2148828
PF3D7_1409400	1	1	123.0714286	232.9479557	1	836.0431931	123.0215939	490.9920122	1
PF3D7_1409500	1	1	1	106.2195473	1	269.3953265	112.522868	109.9666596	197.6500634
PF3D7_1409700	69.7135491	1	98.23021973	1	1	1	1	1	65.00225226
PF3D7_1409800	69.20034597	1	67.31672794	1	1	1	212.0678502	1	82.47539174
PF3D7_1410100	1	1	1	1	1	1	114.1177084	301.5531381	192.0575118
PF3D7_1410200	282.0087399	188.6770184	1	1	1	84.08180756	91.29884352	1	97.00222476
PF3D7_1410400	1	1	121.3071955	4175.432337	1	7880.186367	1	1	1
PF3D7_1410500	80.42903243	1	1	1	1	1	86.50896994	1	1
PF3D7_1410600	202.9636711	198.54888	198.0505279	50.27654937	1	1	117.1948419	1	1
PF3D7_1410700	98.47418246	1	328.6035691	151.003636	1	1	146.5657273	1	1
PF3D7_1410800	1	1	1	111.6763289	1	1	1	1	1
