genesymbols	earlytrophozoite	latering	latetrophozoite	earlyschizont	earlyring	lateschizont	gametocyte(developing)	gametocyte(female)	gametocyte(male)
PF3D7.1347200	2193.144661893	1019.57454862308	608.81743552698	88.7601438605769	240.449473450413	88.3390878344344	729.172484443366	239.580419985922	150.562782068557
PF3D7.1347300	1	1	1	1	1	1	1	1	1
PF3D7.1347400	173.935179789563	1	123.316884406971	1	1	1	223.376733252792	195.212559033811	132.194528998722
PF3D7.1347500	925.396750036654	1087.56240064503	384.443114320226	143.484270205325	645.466075468924	107.844837475237	456.345113604389	76.8749489692283	179.146026013726
PF3D7.1347600	1	1	1	1	1	1	90.6737128161484	985.502264174496	133.239616105934
PF3D7.1347700	294.556438060661	576.950679333103	159.795290302775	228.742777330705	1361.59695319112	148.814901783096	473.117236181878	293.949264203993	154.848457494824
PF3D7.1347800	1	1	1	1	1	1	1	1	567.591909707902
PF3D7.1347900	151.46913696783	1	146.823757305074	1	1	1	324.5430942169	1	252.222575512975
PF3D7.1348000	1	1	1	378.996926740737	1	1	115.171948999546	198.224764518893	123.045854780703
PF3D7.1348100	1	1	1	1	1	1	1	1	1
PF3D7.1348200	163.259103786544	292.415862398471	240.191399001618	75.4828313699848	1	1	295.416489244707	200.413082871275	128.638671861612
PF3D7.1348300	123.200303261949	158.09294263524	53.6162728812652	1	1	1	90.5287563619642	77.2570534574102	122.42554424969
PF3D7.1348400	525.525680869786	190.425227216882	761.111894023147	359.274335578732	1	1	849.800383730485	4953.95269209045	909.055302071283
PF3D7.1348500	140.938433546422	1	194.602649273486	89.0446075210911	1	1	96.3420461753849	1	1
PF3D7.1348600	1	1	1	161.983157129219	1	624.701156474356	1	93.59888122735	1
PF3D7.1348700	1	1	1	1	1	1	1	1	645.293387060915
PF3D7.1348800	1	1	1	1	1	1	107.548412222357	1	1673.88506942474
PF3D7.1348900	1	1	1	1	1	1	179.461827435979	76.9222453625245	1
PF3D7.1349000	1	1	1	1	1	1	1	92.9093706195494	232.00088603374
PF3D7.1349100	1	1	1	67.5277946647983	1	1	1	1	148.406810506258
PF3D7.1349200	614.654583998458	1025.48523521494	431.797293959783	165.933112206296	250.507971618131	84.5787355544691	466.294066964404	185.036784063616	142.361514245398
PF3D7.1349300	165.341072309943	142.296257867945	274.471342253953	419.089062111639	1	177.964363334715	327.273967072945	267.190737620674	163.026612221227
PF3D7.1349400	97.1297650813114	1	1	1	1	1	1	1	1
PF3D7.1349500	1147.63325276547	1194.61245854845	2049.89724963984	2555.94406798187	304.880803527344	862.571993041847	1163.43471216981	1002.42780661851	1590.48325145104
PF3D7.1349600	73.8268752711957	1	177.586814397215	148.131973271564	1	1	94.6036902558186	72.6486436978787	166.754512548355
PF3D7.1349700	1	1	1	1	1	1	1	1	1
PF3D7.1349800	1	125.922945749469	1	1	1	1	1	1	1
PF3D7.1349900	1	1	1	1	1	1	1	1	58.3657562261575
PF3D7.1350000	1	1	1	1	1	1	1	1012.46393368711	236.959952490832
PF3D7.1350100	393.389884671197	239.661491173327	246.856276526173	1	143.618891155981	1	265.078479037	96.6587895007361	1
PF3D7.1350200	244.214550937117	330.335143317464	291.766037206566	1	1	1	243.963643367434	141.72186959608	1
PF3D7.1350300	329.450107946422	643.00047675759	215.733577494003	1	160.518947747648	1	411.292535145718	129.40028558989	64.2621824271036
PF3D7.1350400	1	1	61.3066247421275	1	1	1	1	1	1
PF3D7.1350500	191.146989694851	433.93873638521	304.906077383262	358.558895667241	145.677045215987	162.87220641588	252.598417209631	85.3895141675436	89.3223123832699
PF3D7.1350600	1	1	1	1	1	1	1	1	1
PF3D7.1350700	99.3441159350894	1	115.157636357414	1	1	1	1	1	1
PF3D7.1350800	1	1	1	133.91205475031	1	1	1	1165.55531113471	77.7698843288184
PF3D7.1350900	1	1	1	1	1	1	1	68.1574840353158	106.756191206742
PF3D7.1351000	287.055451311032	375.022123233198	130.743720457905	74.5500234376584	154.065780545821	345.28457054127	496.326512594937	182.816748004992	362.420572747199
PF3D7.1351100	82.1331623038044	114.353540700212	143.489670151034	1	1	1	1	1	85.2077445073264
PF3D7.1351200	242.980862133057	1	364.830254143847	67.3310186355825	1	1	265.617132596861	1	416.726757800292
PF3D7.1351300	1	1	1	1	1	1	1	1	1
PF3D7.1351400	747.098596731948	579.181155246003	327.017720137891	143.002413631369	144.584214607114	1	413.039205079096	122.343271566059	135.03028294037
PF3D7.1351600	1	1	1	1	169.054860275887	189.499814245018	99.5066583664891	4302.57959314962	65.6347033461029
PF3D7.1351700	1	1	1	1	4080.11642022281	2404.08654556445	1	1	1
PF3D7.1351800.1	1	1	1	1	1	1	1	1	1
PF3D7.1351800.2	1	1	1	1	1	1	1	1	1
PF3D7.1351900	67.7396463502817	176.937940045839	158.242384233369	66.0007255806718	1	1	193.81246187249	115.474404005939	120.397466719053
PF3D7.1352000	314.228039926495	1	489.804292928785	298.989316534002	1	1	222.610615274857	244.746653348196	267.34630038253
PF3D7.1352100	129.684708791213	154.166826820439	1	1	98.6450699403715	448.666780117705	160.889218795021	1	85.9328321674632
PF3D7.1352200	142.915092294005	200.1600980233	1	1	232.230986139173	1	168.04188236231	78.006643913105	75.4629286498482
PF3D7.1352300	156.144980809156	1	214.360021758344	104.25925920257	1	1	333.581541407057	108.683211189761	404.846515006415
PF3D7.1352400	470.946201292063	200.281502616301	638.838958234495	422.681913915607	1	1	384.666172962796	186.199973121092	173.074622437296
PF3D7.1352500	416.671295923141	245.292179978632	844.000250852938	766.245935439725	1	76.9529360338693	428.150920539797	83.4033580013519	114.006698158302
PF3D7.1352600	1	1	1	1	1	1	1	1	169.512860419697
PF3D7.1352700	549.428122386675	633.036302446704	518.418746425628	180.855728351827	175.616379022618	1	374.219467872039	103.721966754207	297.732183077015
PF3D7.1352800	125.696273254157	1	166.046696966476	108.123584964807	1	1	160.071008706352	114.355960002634	151.122720512792
PF3D7.1352900	157.978758472615	1200.51265597114	1	1	542.74737774739	1	1	1	1
PF3D7.1353100	413.064926112507	2126.18472766028	70.6235795983377	1	364.962923135744	70.7208310945273	115.135658083756	1	1
PF3D7.1353200	1	74.5680765095189	1	1	1	1	1	1	1
PF3D7.1353300	455.933924994531	278.650617616372	800.615604120127	607.786136112565	1	175.387859921725	512.892477749177	572.985377024037	313.625584213292
PF3D7.1353400	258.239983288994	193.60549545575	165.331805619249	118.11482621439	1	1	225.695648165064	69.1342210170272	114.869870279369
PF3D7.1353500	64.3793457277104	1	52.223050568629	1	1	1	1	1	1
PF3D7.1353600	1	1	67.0256412028673	41.01451558243	1	1	1	1	1
PF3D7.1353700	1	1	1	1	1	1	1	1	1
PF3D7.1353800	191.409364414003	1	156.765986136421	71.8989468738306	1	1	125.029484501409	1	1
PF3D7.1353900	242.54965388803	1	157.590858552515	118.101597954691	1	1	98.9105800868847	1	1
PF3D7.1354000	1	1	1	1	1	1	1	147.675080905478	316.313671545618
PF3D7.1354100	1	1	1	1	1	1	1	1	1
PF3D7.1354200	140.611510002601	1	57.1342098453813	142.540446651237	1	192.503945611793	139.711278531778	286.347201036613	82.4856107246049
PF3D7.1354300	494.649138891732	1101.44676740069	152.802352201573	1	414.856633433116	1	442.709860745387	157.50042458453	113.672992641259
PF3D7.1354400	1	1	1	1	1	1	1	1	1
PF3D7.1354500	302.593328639564	157.533612538044	168.31020380465	1	1	1	189.601909730755	1	1
PF3D7.1354600	176.011190530856	357.773930954494	1	1	112.148575845676	1	211.099741124448	81.1107002673813	87.4002638172784
PF3D7.1354700	1	1	1	1	1	1	1	1	1
PF3D7.1354800	1	1	1	1	1	1	75.9057879633041	91.2244000102671	67.6068184450781
PF3D7.1354900	160.50213795101	110.38959075468	144.290564615575	79.8697238412554	1	1	182.85087098228	1	178.718931774987
PF3D7.1355100	277.836502503726	1	337.069497730956	306.264220226867	1	1	170.4093496969	100.532466186799	527.147716514507
PF3D7.1355200	1	156.028729218772	1	1	1	1	99.1225499493122	1	1
PF3D7.1355300	1	123.024228975331	1	1	1	1	1	1	1
PF3D7.1355500	267.956646837941	87.3257962402369	130.570332745447	1	1	1	122.214385150064	64.6974827968986	311.772637270791
PF3D7.1355600	1	1	1	1	1	1	136.392366597953	1	314.003206946059
PF3D7.1355700	167.946537537925	480.063519278493	192.567861714316	126.190505229646	271.784635242241	273.995314007518	357.231296794558	144.055587720864	144.958357037828
PF3D7.1355800	1	1	1	1	1	1	1	1	1
PF3D7.1355900	1	1	55.5489253033739	1	1	1	98.0083971191467	85.1905413070498	174.398012751367
PF3D7.1356000	126.274116348745	1	1	1	1	1	1	1260.84240372254	77.2892677727331
PF3D7.1356100	229.09970531177	1	557.324945406123	943.179436450183	1	489.168446115394	300.021543263117	1257.80340667464	155.498053841405
PF3D7.1356200	1	1	1	1	1	1	1	1	1
PF3D7.1356300	1	1	81.4668349208166	234.917598182009	1	276.974372447159	1	1	1
PF3D7.1356400	62.9682749083761	1	84.9937999895185	1	1	1	1	1	128.699709191465
PF3D7.1356500	1	1	1	1	1	1	1	1	1
PF3D7.1356600	1	1	1	1	1	176.84224494748	1	1	1
PF3D7.1356700	1	1	1	1	1	1	1	1	1
PF3D7.1356800	204.350386611234	1	88.328393983588	326.487100153564	1	7360.29420174023	486.679220137371	864.231063847731	757.698620863592
PF3D7.1356900	1	1	1	1	1	1	1	1	1
PF3D7.1357000	608.511580583922	510.667788631402	302.748146924834	103.80063776129	1	1	203.284112534365	1	1
PF3D7.1357100	153.413165620007	107.673096504449	90.9275472448401	1	1	1	1	1	1
PF3D7.1357200	83.656396402698	1	139.833146457208	1	1	1	1	149.172277359113	1
PF3D7.1357300	1	1	1	1	1	1	1	1	85.5955982570992
PF3D7.1357400	201.001657656854	1	125.946816732185	128.531010430002	1	216.228087062395	155.831708348068	145.365707450636	293.753315797167
PF3D7.1357500	193.08498384144	1	292.170919360554	251.853500760455	1	192.476643657494	198.78409238191	104.159314329138	421.885549629505
PF3D7.1357600	1	1	1	1	1	1	1	1	1
PF3D7.1357700	216.648947981136	453.166475285261	1	1	1	1	299.796772659927	67.847910581866	159.534850545491
PF3D7.1357800	543.861317613796	351.015552390029	139.901700561507	1	1	1	291.023846444259	1	53.7397246556238
PF3D7.1357900	60.0638406210379	1	1	1	1	1	1	1	1
PF3D7.1358000	167.207346536316	1	482.161674099102	308.701866595206	1	1	306.485492761186	135.736269023902	191.504427062771
PF3D7.1358100	622.949421127982	972.427107168262	293.911620277876	192.589584331252	379.83045415331	156.171648041412	717.634674989124	236.403877150432	289.169667680675
PF3D7.1358200	201.668055738345	317.786156241328	423.539664783965	174.492275521701	396.791149094881	1	199.797939852352	77.0510177379569	148.020723501519
PF3D7.1358300	1	1	152.879252427694	76.5644740721342	1	1	1	82.2310857591991	194.759481258997
PF3D7.1358400	1	1	1	71.014880904609	1	160.644312966194	1	134.985956950814	117.099582873622
PF3D7.1358500	202.811038202786	114.809055857459	1	1	1	1	120.154480417414	1	1
PF3D7.1358600	1	1	1	129.892566990864	1	253.677309753154	111.993053373283	4222.45741375113	861.194925368569
PF3D7.1358700	96.7899417439756	129.034394639961	184.329334592165	137.984980823652	97.8625673732174	1	1	1	68.5238742647137
PF3D7.1358800	2825.58071285593	2577.69797306776	1207.61519999475	407.782357089217	571.874488024743	122.229649133774	1172.17056540011	580.785527812508	422.244255889878
PF3D7.1358900	122.820953995722	1	1	1	1	1	1	86.9527438630944	1
PF3D7.1359000	392.25590762542	944.541271994839	219.146963542139	175.974015353044	679.720675994358	132.404019573044	408.876042367732	262.631055038886	525.698668767251
PF3D7.1359100	90.9984229687692	130.580158091058	1	1	1	107.500453446685	115.348780687064	1	67.645902156069
PF3D7.1359200	217.388885821344	1	135.213937861572	98.4152034597254	1	1	338.675708454212	277.750894463034	367.491506884182
PF3D7.1359300	207.907111445428	170.053157816316	269.780594487793	91.6783190389088	1	1	266.139193181302	144.750595473716	193.211900259142
PF3D7.1359400	253.720338079756	265.441532732672	197.154310015873	99.5198783282715	113.759684710142	1	168.665622950315	78.2469191971639	139.824058063307
PF3D7.1359500	1	1	1	1	1	1	79.9313948286256	110.560105405749	1
PF3D7.1359600	694.776437757713	190.804511756167	1260.60636412432	795.698683887566	108.453358830732	207.287740495887	411.002995074582	165.370258384149	213.036845607043
PF3D7.1359700	105.569978155561	1	445.869028946434	1159.97173928057	188.076970855035	745.943843454337	1	215.853869241738	1
PF3D7.1359800	1	1	1	1	1	101.828344416603	1	81.9625424805959	1
PF3D7.1359900	336.009145745501	637.725666723464	756.558258362944	819.325043577888	284.54325050492	356.166972085182	379.835947917489	858.075992361289	252.149865425573
PF3D7.1360000	1	1	1	1	1	1	1	1	1
PF3D7.1360100	1	1	1	1	1	1	1	1	1
PF3D7.1360200	1	1	1	1	1	1	1	1	1
PF3D7.1360300	178.015081245815	1	82.5545835738406	1	1	1	188.985478621224	150.130381551539	108.211578096954
PF3D7.1360400	270.330106099176	201.498082598743	87.4785024607277	1	1	1	286.041329306287	87.6481420909404	69.9470771759612
PF3D7.1360500	122.155744447995	1	57.117533515496	1	1	1	131.392345366869	335.794063176859	1024.14414696283
PF3D7.1360700	113.037829849135	164.356360987311	200.183864655593	90.5460197046211	128.88499782047	1	221.269361640602	79.4828132440892	146.571670920575
PF3D7.1360800	765.682065927599	529.047205036056	912.18611349705	679.037396218612	272.993887334987	133.201222330659	614.5464473838	226.440372450049	232.717267492861
PF3D7.1361000	52.9274130832146	1	1	1	1	1	1	1	1
PF3D7.1361100	158.034110999957	292.671388752615	251.464779037618	312.053631708923	175.870445553796	87.5469812922178	233.923874438464	103.570635520365	126.594967698862
PF3D7.1361200	250.674894989716	540.833558460218	454.936078603644	328.146391635694	208.492217847126	75.3078704266436	410.508441883059	327.799539612649	556.124277154572
PF3D7.1361300	1	1	1	1	1	1	1	2049.62143048079	99.4719462117128
PF3D7.1361400	1	1	1	1	1	75.5333382667387	1	1	220.386163369361
PF3D7.1361500.1	1	1	1	1	1	331.539923600707	1	1	1
PF3D7.1361500.2	1	1	1	1	1	1	1	1	1
PF3D7.1361600	1	1	1	1	1	1	1	1	1
PF3D7.1361700	1	1	1	1	1	1	1	1	1
PF3D7.1361800	1	1	344.888651567533	1434.84696567005	1521.9682476266	4113.71633023978	1	507.994721081729	115.339256218585
PF3D7.1361900	534.173693432333	1	589.681576523916	317.36771389066	1	1	245.641807190401	1	541.371969512728
PF3D7.1362000	1	1	1	1	1	1	1	1	1
PF3D7.1362100	1	1	1	1	98.5473244093358	1	1	391.504391447701	71.4044946403616
PF3D7.1362200	119.631886022084	118.162200588275	1	1	1	1	235.108798209705	1	162.051429144477
PF3D7.1362300	65.8781899120542	1	84.6969448314264	1	1	1	97.6071431303544	1	1
PF3D7.1362400	179.789221295593	276.143241210431	183.143434969717	332.152717492544	1	1	293.24917599875	572.213890460429	232.273528795944
PF3D7.1362500	64.1850480058423	1	91.5290903959471	75.1010124697835	1	1	94.0291735359443	1	1
PF3D7.1362600	1	1	1	1	1	1	1	6703.35110244999	1
PF3D7.1362700	1	1	291.928896073746	336.99108898224	1	1	1160.88681286548	518.24110733517	643.849187633596
PF3D7.1362800	122.796944848302	1	162.405680487275	252.330284533678	1	251.620385631426	1	73.3539490788821	163.492851742974
PF3D7.1362900	1	1	99.8906277046857	94.6776456359404	1	1	88.557046602897	1502.66285951681	77.3813176871986
PF3D7.1363000	104.363987472812	447.303526852894	1	1	98.1530654251	1	326.616506883845	168.099583441435	154.705766680981
PF3D7.1363100	153.412830315994	1	234.753538517545	213.559281816631	1	1	190.750141791824	128.600451968682	424.004480955823
PF3D7.1363200	151.046721623859	1	168.227710808612	1	1	1	142.729615316081	1	185.097736165523
PF3D7.1363300	78.9650384773338	1	1	1	1	1	111.199793932949	1	1
PF3D7.1363400	289.290572096808	110.162756413161	297.30371674631	186.241658730473	1	1	324.096249034792	103.491678074267	225.340547235467
PF3D7.1363500	132.932453402515	1	395.694280934533	367.059914807134	1	1	433.18904346197	218.545959043054	275.870549959361
PF3D7.1363600	1	1	54.4350434335943	1	1	1	1	1	1
PF3D7.1363700	183.375952848794	1	181.747368230529	80.9904145161278	1	1	129.604399000597	1	65.1273756397905
PF3D7.1363800	1	1	1	1	1	1	67.4183108153552	228.501214529731	245.945339303049
PF3D7.1364000	84.8449839318334	96.1507941782503	210.519216004056	313.421608712586	1	98.3247604990277	145.003838435661	1	125.158886138076
PF3D7.1364100	112.538529616657	1	600.977141228308	743.74815346868	1	1	115.219403450344	112.049573924922	1
PF3D7.1364200	423.556589750064	769.407297498381	343.392491703154	282.187765758301	1189.0849386264	60.5159375730104	341.848223125022	135.865994111982	232.926723845997
PF3D7.1364300	164.800402867665	510.271398881534	154.973763036977	122.046117399599	142.933913738505	157.876093193915	230.416230384167	126.315138058584	122.588634571263
PF3D7.1364400	395.756445884735	446.07334373877	441.215831574673	259.601659640971	193.990269976712	190.471501802404	453.359750351264	148.492172680535	312.236380172541
PF3D7.1364500	136.479217865681	158.490591575841	1	1	1	1	107.013755960364	70.724686661602	59.4594214344195
PF3D7.1364600	201.492646678773	1	355.42330317872	280.585545929094	1	1	131.963482889885	106.056947636342	102.902352354614
PF3D7.1364800	1	126.565914002572	1	1	1	1	120.662738244738	1	1
PF3D7.1364900	1	1	1	1	1	1	1	1	1
PF3D7.1365000	79.7924779902855	1	154.199240685288	1	1	1	213.196285335499	144.739848598933	99.6426836525393
PF3D7.1365100	1	1	1	1	1	1	1	1	1
PF3D7.1365200	1	1	1	1	1	1	1	1	1
PF3D7.1365300	1	111.383666209341	116.176123226895	48.8046420435457	55.6664093645331	1	116.18936700001	70.9580607779851	70.9444258849071
PF3D7.1365400	1	1	1	1	1	1	106.571869303108	67.6083254113402	72.5217854488393
PF3D7.1365500	310.193514615048	114.025311370088	199.915632932667	76.2645356957409	1	1	278.187549468666	179.604500993082	72.0140870064567
PF3D7.1365600	1	1	83.1151552104374	103.148793889586	1	256.791833091321	81.6213949593893	190.190503268982	186.641166672226
PF3D7.1365700	56.7526239243996	1	68.3476087966171	127.52111047649	1	190.633818961285	1	1	230.157857692598
PF3D7.1365800	132.050421306947	102.996913735923	86.7940845600403	77.4270177042271	44.4879151680162	163.041262754144	89.7648648760598	1	332.911856115901
PF3D7.1365900	1081.3430839516	809.562202175868	557.380247612486	381.212883406121	1051.29407373157	297.372407127938	669.743396936504	1211.91155576806	804.202156352626
PF3D7.1366000	1	1	1	1	1	1	82.2765064395929	1	1
PF3D7.1366100	1	1	1	1	1	102.452637559262	1	1	1
PF3D7.1366200	126.233445836016	1	154.886748438803	40.8569754845916	1	1	126.361757813275	61.6984909443306	1
PF3D7.1366300	733.251658103675	918.58534821799	525.910941457006	417.055001304822	647.382802162104	419.798191212222	853.505497095587	403.129434111112	772.209130691085
PF3D7.1366400	438.047194387761	215.737427828652	409.497707736723	154.213318816749	1	1	208.968326856916	224.255557015308	94.6299534444976
PF3D7.1366500	190.766361573991	1	85.2942092430717	1	1	1	80.3191470469815	63.0855654640424	1
PF3D7.1366600	192.781076267623	222.797153103829	278.71584691564	119.085920158168	570.29862457051	112.353822631699	480.557786931665	303.169711544305	164.857110834281
PF3D7.1366700	1	143.161785682235	1	1	272.003920462894	1	106.056400275558	1	52.7423124386078
PF3D7.1366800	1	1	1	1	1	1	1	1	1
PF3D7.1366900	591.984701823473	850.332137720449	552.793729094166	444.844147490168	396.74704008019	226.477205331697	550.163755402982	181.784552561435	396.882214842359
